Cu1,Zn1,Pd1,Ag1,Au1,Cu2,Zn2,Pd2,Ag2,Au2,Cu3,Zn3,Pd3,Ag3,Au3,E_ads
0,1,0,2,0,0,0,1,1,1,0,1,0,0,0,0.2975237
0,0,1,2,0,2,1,0,0,0,0,0,0,0,1,0.0681337
0,0,1,2,0,1,0,1,1,0,0,1,0,0,0,0.1439337
0,0,1,2,0,1,0,0,2,0,1,0,0,0,0,0.1076437
0,0,0,2,1,2,0,0,0,1,0,0,0,1,0,0.2946237
0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0.2053337
0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,0.3695137
0,0,0,0,3,0,0,2,1,0,0,0,1,0,0,0.2811337
0,0,0,0,3,0,0,1,1,1,1,0,0,0,0,0.3857437
0,0,0,0,3,0,1,0,1,1,0,1,0,0,0,0.2456137
0,0,0,0,3,0,1,1,0,1,1,0,0,0,0,0.3312637
1,0,0,0,2,0,1,0,0,2,0,0,0,1,0,0.2591537
1,0,0,0,2,0,0,2,1,0,0,0,1,0,0,0.2255437
1,0,0,0,2,1,0,1,1,0,0,0,1,0,0,0.2860037
0,1,0,0,2,2,1,0,0,0,0,0,0,0,1,0.2333337
0,1,0,0,2,2,0,1,0,0,1,0,0,0,0,0.2955937
0,1,0,0,2,2,0,0,0,1,0,0,1,0,0,0.3398137
0,1,0,0,2,1,1,1,0,0,0,0,0,1,0,0.2936537
0,0,1,0,2,1,0,1,0,1,0,0,1,0,0,0.0749937
0,0,1,0,2,1,0,0,0,2,0,0,0,1,0,0.2116137
0,0,1,0,2,0,3,0,0,0,0,0,0,0,1,0.0294037
0,0,0,1,2,2,0,1,0,0,0,0,1,0,0,0.3849437
0,0,0,1,2,2,1,0,0,0,0,0,1,0,0,0.2472637
0,0,0,1,2,1,1,0,0,1,1,0,0,0,0,0.2256637
3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,-0.39
0,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0.192
0,0,3,0,0,0,0,3,0,0,0,0,1,0,0,-0.61
0,0,0,3,0,0,0,0,3,0,0,0,0,1,0,0.03
0,0,0,0,3,0,0,0,0,3,0,0,0,0,1,0.09
